Gene name,ENS ID
ENGASE,ENSG00000167280
ENO1,ENSG00000074800
ENO2,ENSG00000111674
ENOPH1,ENSG00000145293
ENOSF1,ENSG00000132199
ENOX1,ENSG00000120658
ENPP2,ENSG00000136960
ENPP4,ENSG00000001561
ENPP5,ENSG00000112796
ENSA,ENSG00000143420
ENTPD3,ENSG00000168032
ENTPD4,ENSG00000197217
ENTPD5,ENSG00000187097
ENTPD7,ENSG00000198018
ENY2,ENSG00000120533
EOGT,ENSG00000163378
EP300,ENSG00000100393
EP400,ENSG00000183495
EPB41,ENSG00000159023
EPB41L4B,ENSG00000095203
EPB41L5,ENSG00000115109
EPC1,ENSG00000120616
EPC2,ENSG00000135999
EPCAM,ENSG00000119888
EPDR1,ENSG00000086289
EPG5,ENSG00000152223
EPHA4,ENSG00000116106
EPHB1,ENSG00000154928
EPHB2,ENSG00000133216
EPHX1,ENSG00000143819
EPHX2,ENSG00000120915
EPM2A,ENSG00000112425
EPM2AIP1,ENSG00000178567
EPN1,ENSG00000063245
EPN2,ENSG00000072134
EPPK1,ENSG00000227184
EPRS,ENSG00000136628
EPS15,ENSG00000085832
EPS15L1,ENSG00000127527
EPS8,ENSG00000151491
EPS8L2,ENSG00000177106
EPS8L3,ENSG00000198758
ERAL1,ENSG00000132591
ERBB3,ENSG00000065361
ERC1,ENSG00000082805
ERCC1,ENSG00000012061
ERCC3,ENSG00000163161
ERCC4,ENSG00000175595
ERCC5,ENSG00000134899
ERCC6,ENSG00000225830
ERCC6L,ENSG00000186871
ERCC8,ENSG00000049167
ERGIC1,ENSG00000113719
ERGIC2,ENSG00000087502
ERGIC3,ENSG00000125991
ERH,ENSG00000100632
ERI1,ENSG00000104626
ERI3,ENSG00000117419
ERICH1,ENSG00000104714
ERLEC1,ENSG00000068912
ERLIN1,ENSG00000107566
ERLIN2,ENSG00000147475
ERMP1,ENSG00000099219
ERP29,ENSG00000089248
ESCO2,ENSG00000171320
ESD,ENSG00000139684
ESF1,ENSG00000089048
ESPL1,ENSG00000135476
ESPN,ENSG00000187017
ESRP1,ENSG00000104413
ESRP2,ENSG00000103067
ESRRA,ENSG00000173153
ESYT1,ENSG00000139641
ESYT2,ENSG00000117868
ETF1,ENSG00000120705
ETFA,ENSG00000140374
ETFB,ENSG00000105379
ETFDH,ENSG00000171503
ETHE1,ENSG00000105755
ETNK1,ENSG00000139163
ETNK2,ENSG00000143845
ETS1,ENSG00000134954
EVA1B,ENSG00000142694
EVI5,ENSG00000067208
EVI5L,ENSG00000142459
EVL,ENSG00000196405
EWSR1,ENSG00000182944
EXD2,ENSG00000081177
EXO1,ENSG00000174371
EXOC1,ENSG00000090989
EXOC2,ENSG00000112685
EXOC3,ENSG00000180104
EXOC4,ENSG00000131558
EXOC5,ENSG00000070367
EXOC6,ENSG00000138190
EXOC6B,ENSG00000144036
EXOC7,ENSG00000182473
EXOC8,ENSG00000116903
EXOG,ENSG00000157036
EXOSC1,ENSG00000171311
EXOSC10,ENSG00000171824
EXOSC2,ENSG00000130713
EXOSC3,ENSG00000107371
EXOSC4,ENSG00000178896
EXOSC5,ENSG00000077348
EXOSC6,ENSG00000223496
EXOSC7,ENSG00000075914
EXOSC8,ENSG00000120699
EXT2,ENSG00000151348
EXTL2,ENSG00000162694
EXTL3,ENSG00000012232
EYA3,ENSG00000158161
EZH1,ENSG00000108799
F10,ENSG00000126218
F11R,ENSG00000158769
F2,ENSG00000180210
F5,ENSG00000198734
F7,ENSG00000057593
F8A2,ENSG00000198444
FA2H,ENSG00000103089
FAAH,ENSG00000117480
FABP5,ENSG00000164687
FADD,ENSG00000168040
FADS1,ENSG00000149485
FADS2,ENSG00000134824
FADS3,ENSG00000221968
FAF1,ENSG00000185104
FAF2,ENSG00000113194
FAH,ENSG00000103876
FAHD1,ENSG00000180185
FAHD2A,ENSG00000115042
FAIM,ENSG00000158234
FAM102A,ENSG00000167106
FAM102B,ENSG00000162636
FAM103A1,ENSG00000169612
FAM105A,ENSG00000145569
FAM107B,ENSG00000065809
FAM109B,ENSG00000177096
FAM110A,ENSG00000125898
FAM110B,ENSG00000169122
FAM111B,ENSG00000189057
FAM114A1,ENSG00000197712
FAM117B,ENSG00000138439
FAM118B,ENSG00000197798
FAM120A,ENSG00000048828
FAM120B,ENSG00000112584
FAM120C,ENSG00000184083
FAM122A,ENSG00000187866
FAM122B,ENSG00000156504
FAM126A,ENSG00000122591
FAM126B,ENSG00000155744
FAM129A,ENSG00000135842
FAM129B,ENSG00000136830
FAM136A,ENSG00000035141
FAM13A,ENSG00000138640
FAM160A2,ENSG00000051009
FAM160B1,ENSG00000151553
FAM161A,ENSG00000170264
FAM162A,ENSG00000114023
FAM167A,ENSG00000154319
FAM168A,ENSG00000054965
FAM168B,ENSG00000152102
FAM169A,ENSG00000198780
FAM171A2,ENSG00000161682
FAM172A,ENSG00000113391
FAM173A,ENSG00000103254
FAM174A,ENSG00000174132
FAM174B,ENSG00000185442
FAM177A1,ENSG00000151327
FAM184A,ENSG00000111879
FAM185A,ENSG00000222011
FAM192A,ENSG00000172775
FAM207A,ENSG00000160256
FAM208A,ENSG00000163946
FAM208B,ENSG00000108021
FAM20B,ENSG00000116199
FAM210A,ENSG00000177150
FAM210B,ENSG00000124098
FAM213A,ENSG00000122378
FAM213B,ENSG00000157870
FAM219A,ENSG00000164970
FAM219B,ENSG00000178761
FAM221A,ENSG00000188732
FAM222A,ENSG00000139438
FAM222B,ENSG00000173065
FAM32A,ENSG00000105058
FAM3A,ENSG00000071889
FAM3C,ENSG00000196937
FAM49A,ENSG00000197872
FAM49B,ENSG00000153310
FAM50A,ENSG00000071859
FAM50B,ENSG00000145945
FAM57A,ENSG00000167695
FAM69A,ENSG00000154511
FAM69B,ENSG00000165716
FAM83D,ENSG00000101447
FAM83F,ENSG00000133477
FAM83G,ENSG00000188522
FAM83H,ENSG00000180921
FAM86B2,ENSG00000145002
FAM89B,ENSG00000176973
FAM8A1,ENSG00000137414
FAM91A1,ENSG00000176853
FAM96A,ENSG00000166797
FAM96B,ENSG00000166595
FAM98A,ENSG00000119812
FAM98B,ENSG00000171262
FAM98C,ENSG00000130244
FANCA,ENSG00000187741
FANCB,ENSG00000181544
FANCC,ENSG00000158169
FANCD2,ENSG00000144554
FANCE,ENSG00000112039
FANCF,ENSG00000183161
FANCG,ENSG00000221829
FANCI,ENSG00000140525
FANCL,ENSG00000115392
FAR1,ENSG00000197601
FARP1,ENSG00000152767
FARP2,ENSG00000006607
FARS2,ENSG00000145982
FARSA,ENSG00000179115
FARSB,ENSG00000116120
FASN,ENSG00000169710
FASTK,ENSG00000164896
FASTKD1,ENSG00000138399
FASTKD2,ENSG00000118246
FASTKD5,ENSG00000215251
FAT1,ENSG00000083857
FAU,ENSG00000149806
FAXC,ENSG00000146267
FBL,ENSG00000105202
FBLIM1,ENSG00000162458
FBLN1,ENSG00000077942
FBLN5,ENSG00000140092
FBP1,ENSG00000165140
FBRS,ENSG00000156860
FBRSL1,ENSG00000112787
FBXL12,ENSG00000127452
FBXL14,ENSG00000171823
FBXL15,ENSG00000107872
FBXL16,ENSG00000127585
FBXL17,ENSG00000145743
FBXL18,ENSG00000155034
FBXL19,ENSG00000099364
FBXL2,ENSG00000153558
FBXL20,ENSG00000108306
FBXL3,ENSG00000005812
FBXL4,ENSG00000112234
FBXL6,ENSG00000182325
FBXO10,ENSG00000147912
FBXO11,ENSG00000138081
FBXO17,ENSG00000269190
FBXO18,ENSG00000134452
FBXO2,ENSG00000116661
FBXO21,ENSG00000135108
FBXO22,ENSG00000167196
FBXO3,ENSG00000110429
FBXO30,ENSG00000118496
FBXO38,ENSG00000145868
FBXO4,ENSG00000151876
FBXO41,ENSG00000163013
FBXO42,ENSG00000037637
FBXO45,ENSG00000174013
FBXO9,ENSG00000112146
FBXW11,ENSG00000072803
FBXW2,ENSG00000119402
FBXW4,ENSG00000107829
FBXW5,ENSG00000159069
FBXW8,ENSG00000174989
FBXW9,ENSG00000132004
FCF1,ENSG00000119616
FCGRT,ENSG00000104870
FCHO2,ENSG00000157107
FCHSD2,ENSG00000137478
FDFT1,ENSG00000079459
FDPS,ENSG00000160752
FDX1,ENSG00000137714
FDX1L,ENSG00000267673
FECH,ENSG00000066926
FEM1A,ENSG00000141965
FEM1B,ENSG00000169018
FEN1,ENSG00000168496
FER,ENSG00000151422
FERMT2,ENSG00000073712
FEZ2,ENSG00000171055
FFAR1,ENSG00000126266
FFAR2,ENSG00000126262
FGD1,ENSG00000102302
FGD4,ENSG00000139132
FGF12,ENSG00000114279
FGF14,ENSG00000102466
FGF2,ENSG00000138685
FGFR1,ENSG00000077782
FGFR1OP,ENSG00000213066
FGFR1OP2,ENSG00000111790
FGFR3,ENSG00000068078
FGFR4,ENSG00000160867
FH,ENSG00000091483
FHDC1,ENSG00000137460
FHL1,ENSG00000022267
FHOD3,ENSG00000134775
FIBP,ENSG00000172500
FIG4,ENSG00000112367
FIGNL1,ENSG00000132436
FIP1L1,ENSG00000145216
FIS1,ENSG00000214253
FITM2,ENSG00000197296
FIZ1,ENSG00000179943
FKBP10,ENSG00000141756
FKBP15,ENSG00000119321
FKBP1A,ENSG00000088832
FKBP2,ENSG00000173486
FKBP3,ENSG00000100442
FKBP4,ENSG00000004478
FKBP5,ENSG00000096060
FKBP7,ENSG00000079150
FKBP8,ENSG00000105701
FKBP9,ENSG00000122642
FKBPL,ENSG00000204315
FKRP,ENSG00000181027
FKTN,ENSG00000106692
FLAD1,ENSG00000160688
FLCN,ENSG00000154803
FLII,ENSG00000177731
FLNA,ENSG00000196924
FLNB,ENSG00000136068
FLOT1,ENSG00000137312
FLOT2,ENSG00000132589
FLRT3,ENSG00000125848
FLVCR1,ENSG00000162769
FLYWCH1,ENSG00000059122
FLYWCH2,ENSG00000162076
FMN2,ENSG00000155816
FMNL2,ENSG00000157827
FMNL3,ENSG00000161791
FN3K,ENSG00000167363
FN3KRP,ENSG00000141560
FNBP1,ENSG00000187239
FNBP1L,ENSG00000137942
FNBP4,ENSG00000109920
FNDC3A,ENSG00000102531
FNIP2,ENSG00000052795
FNTA,ENSG00000168522
FNTB,ENSG00000257365
FOCAD,ENSG00000188352
FOPNL,ENSG00000133393
FOXA2,ENSG00000125798
FOXJ2,ENSG00000065970
FOXJ3,ENSG00000198815
FOXK1,ENSG00000164916
FOXK2,ENSG00000141568
FOXO1,ENSG00000150907
FOXO3,ENSG00000118689
FOXO4,ENSG00000184481
FOXP1,ENSG00000114861
FOXP2,ENSG00000128573
FOXP4,ENSG00000137166
FOXRED1,ENSG00000110074
FOXRED2,ENSG00000100350
FPGT,ENSG00000254685
FRA10AC1,ENSG00000148690
FREM2,ENSG00000150893
FRG1,ENSG00000109536
FRK,ENSG00000111816
FRMD4B,ENSG00000114541
FRMD5,ENSG00000171877
FRMD8,ENSG00000126391
FRMPD4,ENSG00000169933
FRS2,ENSG00000166225
FRYL,ENSG00000075539
FSD1,ENSG00000105255
FSD1L,ENSG00000106701
FTCD,ENSG00000160282
FTH1,ENSG00000167996
FTL,ENSG00000087086
FTO,ENSG00000140718
FTSJ1,ENSG00000068438
FTSJ3,ENSG00000108592
FUBP1,ENSG00000162613
FUBP3,ENSG00000107164
FUCA1,ENSG00000179163
FUCA2,ENSG00000001036
FUK,ENSG00000157353
FUNDC1,ENSG00000069509
FUNDC2,ENSG00000165775
FURIN,ENSG00000140564
FUS,ENSG00000089280
FUT11,ENSG00000196968
FUT4,ENSG00000196371
FUT8,ENSG00000033170
FUZ,ENSG00000010361
FXN,ENSG00000165060
FXR1,ENSG00000114416
FXR2,ENSG00000129245
FXYD2,ENSG00000137731
FXYD6,ENSG00000137726
FYN,ENSG00000010810
FZD1,ENSG00000157240
FZD3,ENSG00000104290
FZD5,ENSG00000163251
FZD6,ENSG00000164930
FZD7,ENSG00000155760
FZR1,ENSG00000105325
G3BP1,ENSG00000145907
G3BP2,ENSG00000138757
G6PC3,ENSG00000141349
G6PD,ENSG00000160211
GAA,ENSG00000171298
GAB2,ENSG00000033327
GABARAP,ENSG00000170296
GABARAPL2,ENSG00000034713
GABPA,ENSG00000154727
GABRB3,ENSG00000166206
GAD2,ENSG00000136750
GADD45GIP1,ENSG00000179271
GAK,ENSG00000178950
GAL3ST1,ENSG00000128242
GALC,ENSG00000054983
GALE,ENSG00000117308
GALK2,ENSG00000156958
GALNS,ENSG00000141012
GALNT1,ENSG00000141429
GALNT10,ENSG00000164574
GALNT11,ENSG00000178234
GALNT12,ENSG00000119514
GALNT13,ENSG00000144278
GALNT14,ENSG00000158089
GALNT16,ENSG00000100626
GALNT18,ENSG00000110328
GALNT2,ENSG00000143641
GALNT7,ENSG00000109586
GAMT,ENSG00000130005
GAN,ENSG00000127688
GANAB,ENSG00000089597
GAP43,ENSG00000172020
GAPDH,ENSG00000111640
GAR1,ENSG00000109534
GARS,ENSG00000106105
GART,ENSG00000159131
GAS2,ENSG00000148935
GAS2L3,ENSG00000139354
GAS8,ENSG00000141013
GAST,ENSG00000184502
GATA4,ENSG00000136574
GATAD2A,ENSG00000167491
GATAD2B,ENSG00000143614
GATC,ENSG00000257218
GATM,ENSG00000171766
GBA,ENSG00000177628
GBA2,ENSG00000070610
GBE1,ENSG00000114480
GBF1,ENSG00000107862
GCAT,ENSG00000100116
GCC1,ENSG00000179562
GCC2,ENSG00000135968
GCDH,ENSG00000105607
GCFC2,ENSG00000005436
GCHFR,ENSG00000137880
GCK,ENSG00000106633
GCLC,ENSG00000001084
GCNT1,ENSG00000187210
GCSH,ENSG00000140905
GDAP1,ENSG00000104381
GDAP1L1,ENSG00000124194
GDAP2,ENSG00000196505
GDE1,ENSG00000006007
GDI1,ENSG00000203879
GDPD1,ENSG00000153982
GDPGP1,ENSG00000183208
GEMIN2,ENSG00000092208
GEMIN4,ENSG00000179409
GEMIN5,ENSG00000082516
GEMIN6,ENSG00000152147
GEMIN7,ENSG00000142252
GEMIN8,ENSG00000046647
GET4,ENSG00000239857
GFER,ENSG00000127554
GFM1,ENSG00000168827
GFM2,ENSG00000164347
GFOD1,ENSG00000145990
GGA1,ENSG00000100083
GGA2,ENSG00000103365
GGCT,ENSG00000006625
GGCX,ENSG00000115486
GGH,ENSG00000137563
GGNBP2,ENSG00000005955
GGT7,ENSG00000131067
GHDC,ENSG00000167925
GHITM,ENSG00000165678
GID4,ENSG00000141034
GID8,ENSG00000101193
GIGYF1,ENSG00000146830
GIGYF2,ENSG00000204120
GINM1,ENSG00000055211
GINS1,ENSG00000101003
GINS2,ENSG00000131153
GINS3,ENSG00000181938
GINS4,ENSG00000147536
GIPC1,ENSG00000123159
GIPC2,ENSG00000137960
GIPR,ENSG00000010310
GIT1,ENSG00000108262
GIT2,ENSG00000139436
GJC2,ENSG00000198835
GJD2,ENSG00000159248
GK,ENSG00000198814
GK5,ENSG00000175066
GKAP1,ENSG00000165113
GLA,ENSG00000102393
GLB1,ENSG00000170266
GLB1L,ENSG00000163521
GLB1L2,ENSG00000149328
GLDC,ENSG00000178445
GLE1,ENSG00000119392
GLG1,ENSG00000090863
GLIS2,ENSG00000126603
GLIS3,ENSG00000107249
GLMN,ENSG00000174842
GLO1,ENSG00000124767
GLOD4,ENSG00000167699
GLOD5,ENSG00000171433
GLRX2,ENSG00000023572
GLRX3,ENSG00000108010
GLRX5,ENSG00000182512
GLS,ENSG00000115419
GLS2,ENSG00000135423
GLT8D1,ENSG00000016864
GLTP,ENSG00000139433
GLTPD2,ENSG00000182327
GLUD1,ENSG00000148672
GLYCTK,ENSG00000168237
GLYR1,ENSG00000140632
GM2A,ENSG00000196743
GMCL1,ENSG00000087338
GMDS,ENSG00000112699
GMEB1,ENSG00000162419
GMEB2,ENSG00000101216
GMFB,ENSG00000197045
GMNN,ENSG00000112312
GMPPA,ENSG00000144591
GMPPB,ENSG00000173540
GMPS,ENSG00000163655
GNA11,ENSG00000088256
GNA12,ENSG00000146535
GNA13,ENSG00000120063
GNAI1,ENSG00000127955
GNAI2,ENSG00000114353
GNAI3,ENSG00000065135
GNAO1,ENSG00000087258
GNAQ,ENSG00000156052
GNAS,ENSG00000087460
GNAZ,ENSG00000128266
GNB1,ENSG00000078369
GNB1L,ENSG00000185838
GNB2,ENSG00000172354
GNB5,ENSG00000069966
GNE,ENSG00000159921
GNG10,ENSG00000242616
GNG12,ENSG00000172380
GNG2,ENSG00000186469
GNG4,ENSG00000168243
GNL1,ENSG00000204590
GNL2,ENSG00000134697
GNL3L,ENSG00000130119
GNPAT,ENSG00000116906
GNPDA1,ENSG00000113552
GNPDA2,ENSG00000163281
GNPNAT1,ENSG00000100522
GNPTAB,ENSG00000111670
GNPTG,ENSG00000090581
GNS,ENSG00000135677
GOLGA1,ENSG00000136935
GOLGA2,ENSG00000167110
GOLGA3,ENSG00000090615
GOLGA4,ENSG00000144674
GOLGA5,ENSG00000066455
GOLGA6L9,ENSG00000197978
GOLGA7,ENSG00000147533
GOLGB1,ENSG00000173230
GOLIM4,ENSG00000173905
GOLM1,ENSG00000135052
GOLPH3,ENSG00000113384
GOLPH3L,ENSG00000143457
GOLT1A,ENSG00000174567
GOLT1B,ENSG00000111711
GOPC,ENSG00000047932
GORAB,ENSG00000120370
GORASP1,ENSG00000114745
GORASP2,ENSG00000115806
GOSR1,ENSG00000108587
GOT1,ENSG00000120053
GOT2,ENSG00000125166
GPAA1,ENSG00000197858
GPAM,ENSG00000119927
GPANK1,ENSG00000204438
GPATCH1,ENSG00000076650
GPATCH11,ENSG00000152133
GPATCH2,ENSG00000092978
GPATCH2L,ENSG00000089916
GPATCH3,ENSG00000198746
GPATCH4,ENSG00000160818
GPATCH8,ENSG00000186566
GPBP1L1,ENSG00000159592
GPC1,ENSG00000063660
GPC2,ENSG00000213420
GPC3,ENSG00000147257
GPC6,ENSG00000183098
GPCPD1,ENSG00000125772
GPD1,ENSG00000167588
GPD1L,ENSG00000152642
GPHN,ENSG00000171723
GPI,ENSG00000105220
GPKOW,ENSG00000068394
GPM6B,ENSG00000046653
GPN1,ENSG00000198522
GPN2,ENSG00000142751
GPN3,ENSG00000111231
GPR107,ENSG00000148358
GPR108,ENSG00000125734
GPR137,ENSG00000173264
GPR155,ENSG00000163328
GPR160,ENSG00000173890
GPR179,ENSG00000188888
GPR75-ASB3,ENSG00000115239
GPR89A,ENSG00000117262
GPRC5C,ENSG00000170412
GPRIN1,ENSG00000169258
GPRIN3,ENSG00000185477
GPS1,ENSG00000169727
GPS2,ENSG00000132522
GPSM1,ENSG00000160360
GPSM2,ENSG00000121957
GPT2,ENSG00000166123
GPX1,ENSG00000233276
GPX4,ENSG00000167468
GPX7,ENSG00000116157
GRAMD1A,ENSG00000089351
GRAMD1B,ENSG00000023171
GRAMD4,ENSG00000075240
GRASP,ENSG00000161835
GRB14,ENSG00000115290
GRB2,ENSG00000177885
GRB7,ENSG00000141738
GRHL1,ENSG00000134317
GRHPR,ENSG00000137106
GRIA2,ENSG00000120251
GRIA4,ENSG00000152578
GRIK3,ENSG00000163873
GRIP1,ENSG00000155974
GRK4,ENSG00000125388
GRK6,ENSG00000198055
GRM4,ENSG00000124493
GRN,ENSG00000030582
GRPEL1,ENSG00000109519
GRPEL2,ENSG00000164284
GRSF1,ENSG00000132463
GRWD1,ENSG00000105447
GSE1,ENSG00000131149
GSK3A,ENSG00000105723
GSK3B,ENSG00000082701
GSKIP,ENSG00000100744
GSN,ENSG00000148180
GSPT1,ENSG00000103342
GSPT2,ENSG00000189369
GSR,ENSG00000104687
GSS,ENSG00000100983
GSTA4,ENSG00000170899
GSTCD,ENSG00000138780
GSTM1,ENSG00000134184
GSTM2,ENSG00000213366
GSTM3,ENSG00000134202
GSTM4,ENSG00000168765
GSTT2B,ENSG00000133433
GSTZ1,ENSG00000100577
GTDC1,ENSG00000121964
GTF2A1,ENSG00000165417
GTF2A2,ENSG00000140307
GTF2E1,ENSG00000153767
GTF2E2,ENSG00000197265
GTF2F1,ENSG00000125651
GTF2H1,ENSG00000110768
GTF2H2C,ENSG00000183474
GTF2H3,ENSG00000111358
GTF2H4,ENSG00000213780
GTF2H5,ENSG00000272047
GTF2I,ENSG00000077809
GTF2IRD2,ENSG00000196275
GTF3A,ENSG00000122034
GTF3C1,ENSG00000077235
GTF3C2,ENSG00000115207
GTF3C3,ENSG00000119041
GTF3C4,ENSG00000125484
GTF3C5,ENSG00000148308
GTF3C6,ENSG00000155115
GTPBP10,ENSG00000105793
GTPBP3,ENSG00000130299
GTPBP4,ENSG00000107937
GTPBP8,ENSG00000163607
GTSE1,ENSG00000075218
GUCY2C,ENSG00000070019
GUF1,ENSG00000151806
GUK1,ENSG00000143774
GUSB,ENSG00000169919
GXYLT1,ENSG00000151233
GYG1,ENSG00000163754
GYG2,ENSG00000056998
GYS1,ENSG00000104812
GZF1,ENSG00000125812
H1FX,ENSG00000184897
H2AFV,ENSG00000105968
H2AFY,ENSG00000113648
H2AFY2,ENSG00000099284
H3F3B,ENSG00000132475
H6PD,ENSG00000049239
HAAO,ENSG00000162882
HABP4,ENSG00000130956
HACE1,ENSG00000085382
HACL1,ENSG00000131373
HADH,ENSG00000138796
HADHA,ENSG00000084754
HADHB,ENSG00000138029
HAGH,ENSG00000063854
HARS,ENSG00000170445
HARS2,ENSG00000112855
HAT1,ENSG00000128708
HAUS1,ENSG00000152240
HAUS2,ENSG00000137814
HAUS5,ENSG00000249115
HAUS6,ENSG00000147874
HAUS7,ENSG00000213397
HAUS8,ENSG00000131351
HAX1,ENSG00000143575
HBS1L,ENSG00000112339
HCCS,ENSG00000004961
HCFC1,ENSG00000172534
HCFC2,ENSG00000111727
HCN2,ENSG00000099822
HCN4,ENSG00000138622
HDAC1,ENSG00000116478
HDAC10,ENSG00000100429
HDAC2,ENSG00000196591
HDAC3,ENSG00000171720
HDAC4,ENSG00000068024
HDAC5,ENSG00000108840
HDAC6,ENSG00000094631
HDAC8,ENSG00000147099
HDDC2,ENSG00000111906
HDGF,ENSG00000143321
HDHD2,ENSG00000167220
HDHD3,ENSG00000119431
HDLBP,ENSG00000115677
HEATR1,ENSG00000119285
HEATR3,ENSG00000155393
HEATR5A,ENSG00000129493
HEATR5B,ENSG00000008869
HEATR6,ENSG00000068097
HEBP1,ENSG00000013583
HEBP2,ENSG00000051620
HECA,ENSG00000112406
HECTD1,ENSG00000092148
HECTD3,ENSG00000126107
HECTD4,ENSG00000173064
HECW2,ENSG00000138411
HELLS,ENSG00000119969
HELQ,ENSG00000163312
HELZ,ENSG00000198265
HEMK1,ENSG00000114735
HEPACAM2,ENSG00000188175
HERC1,ENSG00000103657
HERC2,ENSG00000128731
HERC4,ENSG00000148634
HEXA,ENSG00000213614
HEXB,ENSG00000049860
HEXIM1,ENSG00000186834
HEXIM2,ENSG00000168517
HGD,ENSG00000113924
HGS,ENSG00000185359
HGSNAT,ENSG00000165102
HIBADH,ENSG00000106049
HIC2,ENSG00000169635
HID1,ENSG00000167861
HIF1AN,ENSG00000166135
HIGD1A,ENSG00000181061
HIGD2A,ENSG00000146066
HINFP,ENSG00000172273
HINT1,ENSG00000169567
HINT2,ENSG00000137133
HINT3,ENSG00000111911
HIP1,ENSG00000127946
HIP1R,ENSG00000130787
HIRIP3,ENSG00000149929
HJURP,ENSG00000123485
HK2,ENSG00000159399
HKDC1,ENSG00000156510
HLCS,ENSG00000159267
HLTF,ENSG00000071794
HM13,ENSG00000101294
HMBOX1,ENSG00000147421
HMBS,ENSG00000256269
HMG20A,ENSG00000140382
HMG20B,ENSG00000064961
HMGA1,ENSG00000137309
HMGB1,ENSG00000189403
HMGB2,ENSG00000164104
HMGB3,ENSG00000029993
HMGCL,ENSG00000117305
HMGCLL1,ENSG00000146151
HMGCR,ENSG00000113161
HMGCS1,ENSG00000112972
HMGCS2,ENSG00000134240
HMGN1,ENSG00000205581
HMGN2,ENSG00000198830
HMGN3,ENSG00000118418
HMGN4,ENSG00000182952
HMGN5,ENSG00000198157
HMGXB4,ENSG00000100281
HMMR,ENSG00000072571
HMOX2,ENSG00000103415
HNF4A,ENSG00000101076
HNRNPA0,ENSG00000177733
HNRNPA1,ENSG00000135486
HNRNPA1L2,ENSG00000139675
HNRNPA2B1,ENSG00000122566
HNRNPA3,ENSG00000170144
HNRNPAB,ENSG00000197451
HNRNPC,ENSG00000092199
HNRNPD,ENSG00000138668
HNRNPDL,ENSG00000152795
HNRNPF,ENSG00000169813
HNRNPH1,ENSG00000169045
HNRNPH2,ENSG00000126945
HNRNPH3,ENSG00000096746
HNRNPK,ENSG00000165119
HNRNPL,ENSG00000104824
HNRNPM,ENSG00000099783
HNRNPR,ENSG00000125944
HNRNPU,ENSG00000153187
HNRNPUL1,ENSG00000105323
HNRNPUL2,ENSG00000214753
HOMER1,ENSG00000152413
HOMER2,ENSG00000103942
HOMEZ,ENSG00000215271
HOOK1,ENSG00000134709
HOOK3,ENSG00000168172
HP1BP3,ENSG00000127483
HPCA,ENSG00000121905
HPCAL1,ENSG00000115756
HPDL,ENSG00000186603
HPGD,ENSG00000164120
HPRT1,ENSG00000165704
HPS3,ENSG00000163755
HPS5,ENSG00000110756
HPS6,ENSG00000166189
HRAS,ENSG00000174775
HS1BP3,ENSG00000118960
HS2ST1,ENSG00000153936
HS6ST1,ENSG00000136720
HS6ST3,ENSG00000185352
HSBP1,ENSG00000230989
HSD11B1L,ENSG00000167733
HSD17B10,ENSG00000072506
HSD17B11,ENSG00000198189
HSD17B12,ENSG00000149084
HSD17B4,ENSG00000133835
HSD17B7,ENSG00000132196
HSD17B8,ENSG00000204228
HSDL1,ENSG00000103160
HSDL2,ENSG00000119471
HSF1,ENSG00000185122
HSF2,ENSG00000025156
HSP90AA1,ENSG00000080824
HSP90AB1,ENSG00000096384
HSP90B1,ENSG00000166598
HSPA12A,ENSG00000165868
HSPA13,ENSG00000155304
HSPA2,ENSG00000126803
HSPA4,ENSG00000170606
HSPA4L,ENSG00000164070
HSPA8,ENSG00000109971
HSPA9,ENSG00000113013
HSPB11,ENSG00000081870
HSPBP1,ENSG00000133265
HSPD1,ENSG00000144381
HSPE1,ENSG00000115541
HSPH1,ENSG00000120694
HTATSF1,ENSG00000102241
HTRA1,ENSG00000166033
HTRA2,ENSG00000115317
HTT,ENSG00000197386
HUNK,ENSG00000142149
HUS1,ENSG00000136273
HUWE1,ENSG00000086758
HYAL2,ENSG00000068001
HYI,ENSG00000178922
HYOU1,ENSG00000149428
HYPK,ENSG00000242028
IAH1,ENSG00000134330
IARS,ENSG00000196305
IARS2,ENSG00000067704
IBA57,ENSG00000181873
IBTK,ENSG00000005700
ICA1,ENSG00000003147
ICA1L,ENSG00000163596
ICMT,ENSG00000116237
IDE,ENSG00000119912
IDH1,ENSG00000138413
IDH2,ENSG00000182054
IDH3A,ENSG00000166411
IDH3B,ENSG00000101365
IDH3G,ENSG00000067829
IDI1,ENSG00000067064
IDNK,ENSG00000148057
IDS,ENSG00000010404
IDUA,ENSG00000127415
IER3IP1,ENSG00000134049
IFFO1,ENSG00000010295
IFNAR1,ENSG00000142166
IFNGR1,ENSG00000027697
IFRD1,ENSG00000006652
IFRD2,ENSG00000214706
IFT122,ENSG00000163913
IFT140,ENSG00000187535
IFT172,ENSG00000138002
IFT20,ENSG00000109083
IFT27,ENSG00000100360
IFT46,ENSG00000118096
IFT52,ENSG00000101052
IFT57,ENSG00000114446
IFT74,ENSG00000096872
IFT80,ENSG00000068885
IFT81,ENSG00000122970
IFT88,ENSG00000032742
IGBP1,ENSG00000089289
IGDCC3,ENSG00000174498
IGDCC4,ENSG00000103742
IGF1R,ENSG00000140443
IGF2,ENSG00000167244
IGF2BP3,ENSG00000136231
IGF2R,ENSG00000197081
IGFALS,ENSG00000099769
IGFBP2,ENSG00000115457
IGFBP5,ENSG00000115461
